story_id,entity,type
1932,"Arsal",LOCATION
1932,"Tripoli",LOCATION
1985,"Lebanon",LOCATION
1985,"Syria",LOCATION
1985,"Arsal",LOCATION
1985,"al-Nusra Front",ORGANIZATION
2253,"Syria",LOCATION
2253,"Arsal",LOCATION
2253,"Islamic State",ORGANIZATION
2253,"Hezbollah",ORGANIZATION
2360,"Abu Bakr al-Baghdadi",PERSON
2360,"Syria",LOCATION
2360,"As-Safir",ORGANIZATION
2493,"Lebanon",LOCATION
2493,"Bashar Assads",PERSON
2493,"Beirut",LOCATION
2493,"Hezbollah",ORGANIZATION
2493,"Shatila",LOCATION
2493,"Syria",LOCATION
3300,"Syria",LOCATION
3300,"Arsal",LOCATION
3300,"Islamic State",ORGANIZATION
3487,"Lebanon",LOCATION
3487,"Aras",LOCATION
3487,"Beirut",LOCATION
3487,"Adham Shedad",PERSON
3487,"Syria",LOCATION
3487,"Wadi Hmeid",LOCATION
3569,"Lebanon",LOCATION
3569,"Arsal",LOCATION
3569,"Muslim",ORGANIZATION
3611,"Lebanon",LOCATION
3611,"Syria",LOCATION
3611,"Kfar Qouq",LOCATION
3530,"Democratic Republic of Congo",LOCATION
3530,"Bujumbura",LOCATION
3530,"Cibitoke",LOCATION
3530,"Buganda",LOCATION
2582,"Mogadishu",LOCATION
2582,"al-Shabaab",PERSON
3595,"Abdulaziz Abu Musab",PERSON
3595,"Shebab",ORGANIZATION
3595,"Mogadishu",LOCATION
3595,"Musab",PERSON
3595,"African Union",LOCATION
3595,"Shebab",PERSON
3595,"AFP",ORGANIZATION
3595,"Hiran",LOCATION
3595,"Buloburde",LOCATION
1564,"Syria",LOCATION
1564,"Algiers",LOCATION
1564,"Islamic State",ORGANIZATION
1564,"Herve Gourdel",PERSON
1564,"Iraq",LOCATION
2454,"Kabylie",LOCATION
2454,"Jund al-Khilafah",PERSON
2454,"Islamic State",ORGANIZATION
2454,"North Africas al-Qaida",LOCATION
2454,"Francois Hollande",PERSON
2454,"Tizi Ouzou",LOCATION
2454,"Abu Muhammad al-Adnani",PERSON
2907,"Africa",LOCATION
2907,"Abdelmalek Droukdel",PERSON
2907,"Al Qaeda",ORGANIZATION
2907,"Algiers",LOCATION
2907,"Qaeda",PERSON
2907,"Algeria",LOCATION
2907,"APS",ORGANIZATION
2907,"Kaddara",LOCATION
2907,"Boumerdes",LOCATION
64,"Washington",LOCATION
64,"Liberia",LOCATION
64,"Guinea",LOCATION
64,"Sierra Leone",LOCATION
64,"US Centers for Disease Control and Prevention",ORGANIZATION
64,"UN-backed WHO",ORGANIZATION
64,"Scott Dowell",PERSON
64,"West Africa",LOCATION
67,"Syria",LOCATION
67,"UNHCR",ORGANIZATION
1367,"India",LOCATION
1367,"UN",ORGANIZATION
1367,"Bangladesh",LOCATION
1367,"Narendra Modi",PERSON
1367,"Bay of Bengal",LOCATION
1760,"UNDP",ORGANIZATION
2345,"UNICEF",ORGANIZATION
2952,"GAVI",ORGANIZATION
2952,"Dagfinn Hoybraten",PERSON
2952,"GAVI",LOCATION
3015,"Africa",LOCATION
3015,"UNICEF",ORGANIZATION
3015,"Middle East",LOCATION
3015,"UK",LOCATION
3158,"Africa",LOCATION
3158,"UNICEF",ORGANIZATION
72,"EU",ORGANIZATION
72,"EU",LOCATION
72,"Ukraine",LOCATION
72,"Kiev",LOCATION
72,"Brussels",LOCATION
3163,"EU",ORGANIZATION
3163,"Ukraine",LOCATION
3163,"Kiev",LOCATION
2090,"Beijing",LOCATION
2090,"Li Keqiang",PERSON
2090,"China",LOCATION
2090,"Tianjin",LOCATION
2090,"Ministry of Environmental Protection",ORGANIZATION
2090,"Hebei province",LOCATION
1098,"Khost",LOCATION
1098,"Afghanistan",LOCATION
1098,"North Waziristan",LOCATION
1098,"HealthNet TPO",ORGANIZATION
1098,"Pakistan",LOCATION
450,"Health Ministry",ORGANIZATION
450,"UNFPA",ORGANIZATION
450,"Integrity Ministry",ORGANIZATION
2172,"Calama",LOCATION
1521,"South Africa",LOCATION
1521,"AMCU",ORGANIZATION
1521,"Ngoako Ramatlhodi",PERSON
2192,"MDG",ORGANIZATION
2192,"UN",ORGANIZATION
1998,"Vongfong",PERSON
1998,"Japan",LOCATION
1998,"Tokyo",LOCATION
66,"Mediterranean",LOCATION
66,"Europe",LOCATION
66,"North Africa",LOCATION
66,"Libya",LOCATION
66,"Italy",LOCATION
66,"Syria",LOCATION
934,"Serbia",LOCATION
934,"Bosnia",LOCATION
2746,"Norov Altankhuyag",PERSON
2746,"Mongolia",LOCATION
405,"Myanmar",LOCATION
1727,"Bhumibol Adulyadej",PERSON
1727,"Prayuth Chan-ocha",PERSON
2093,"Prayuth Chan-ocha",PERSON
2093,"Pornpetch Wichitcholchai",PERSON
2093,"Reuters",ORGANIZATION
2093,"NLA",ORGANIZATION
2093,"Thailand",LOCATION
2093,"National Legislative Assembly",ORGANIZATION
3027,"Thailand",LOCATION
3027,"Yingluck Shinawatra",PERSON
3027,"Prayuth Chan-ocha",PERSON
3258,"Security Council",ORGANIZATION
3258,"Venezuelas",LOCATION
3258,"UNSC",ORGANIZATION
3258,"John Kerry",PERSON
3258,"Nicolas -RRB- Maduros",PERSON
3258,"United Nations",ORGANIZATION
3258,"U.N.",ORGANIZATION
2494,"Libya",LOCATION
2494,"U.N. Security Council",ORGANIZATION
2494,"Tripoli",LOCATION
111,"Senate",ORGANIZATION
111,"Haiti",LOCATION
111,"Parliament",ORGANIZATION
111,"Chamber of Deputies",ORGANIZATION
111,"John Kerry",PERSON
111,"US",LOCATION
111,"Thomas Shannon",PERSON
2283,"Haiti",LOCATION
2634,"Haiti",LOCATION
2634,"Jean-Bertrand Aristide",PERSON
2634,"Argentina",LOCATION
2634,"UNSC",ORGANIZATION
2634,"UN",ORGANIZATION
2634,"Britain",LOCATION
3167,"Haiti",LOCATION
3167,"US",LOCATION
3410,"Guillaume",PERSON
3410,"Florence Guillaume",PERSON
3410,"UN",ORGANIZATION
3410,"United Nations",ORGANIZATION
2929,"Partnership for National Unity",ORGANIZATION
2929,"Guyana",LOCATION
2929,"Alliance for Change",ORGANIZATION
2929,"Parliament",ORGANIZATION
2929,"National Assembly",ORGANIZATION
3114,"PPPC Executive Committee",ORGANIZATION
3114,"Guyana",LOCATION
249,"Brazil",LOCATION
249,"Loreto",LOCATION
249,"Yavari",PERSON
249,"Ramon Castilla",PERSON
249,"PNP",ORGANIZATION
249,"Colombia",LOCATION
68,"Sudan",LOCATION
68,"Egypt",LOCATION
68,"Nile River",LOCATION
68,"Ethiopia",LOCATION
68,"Tanzania",LOCATION
68,"Cairo",LOCATION
68,"Kenya",LOCATION
68,"Burundi",LOCATION
68,"Uganda",LOCATION
68,"Rwanda",LOCATION
3293,"Ethiopia",LOCATION
3293,"Egypt",LOCATION
3293,"Sudan",LOCATION
3293,"Hossam El-Din Moghazy",PERSON
3293,"MENA",ORGANIZATION
1430,"AFP",ORGANIZATION
1430,"Tripoli",LOCATION
1322,"Bamako",LOCATION
1322,"Mali",LOCATION
1322,"WHO",ORGANIZATION
1322,"Guinea",LOCATION
573,"Culiacan",LOCATION
573,"Ismael Zambada Imperial",PERSON
573,"Zambada",PERSON
573,"Sinaloa",LOCATION
573,"Ismael",PERSON
1517,"Southeast Asia",LOCATION
1517,"Dolly",PERSON
1517,"Surabaya",LOCATION
1517,"Indonesia",LOCATION
1517,"Netherlands",LOCATION
3475,"Surabaya",LOCATION
3475,"Singapore",LOCATION
3475,"AirAsia",ORGANIZATION
3475,"Asia",LOCATION
644,"Zanzibar",LOCATION
644,"Daranjani",LOCATION
644,"Stone Town",LOCATION
69,"Ukraine",LOCATION
69,"Brussels",LOCATION
69,"Russia",LOCATION
69,"Anders Fogh Rasmussen",PERSON
69,"NATO",ORGANIZATION
69,"European Union",ORGANIZATION
1375,"Ukraine",LOCATION
1375,"NATO",ORGANIZATION
1375,"Rostov",LOCATION
1513,"Europe",LOCATION
1513,"Philip Breedlove",PERSON
1513,"NATO",ORGANIZATION
1513,"Eastern Europe",LOCATION
1513,"Russia",LOCATION
1513,"US Air Force",ORGANIZATION
1513,"Moscow",LOCATION
1513,"Ukraine",LOCATION
1513,"Breedlove",PERSON
1796,"Ukraine",LOCATION
1796,"Moscow",LOCATION
1796,"Crimean Peninsula",LOCATION
1796,"NATO",ORGANIZATION
1796,"Russia",LOCATION
2021,"Moscow",LOCATION
2021,"Ukraine",LOCATION
2021,"Russia",LOCATION
2159,"Ukraine",LOCATION
2159,"Russia",LOCATION
2159,"Kremlin",LOCATION
2159,"EU",ORGANIZATION
2159,"Moscow",LOCATION
2159,"European Union",ORGANIZATION
2159,"Federica Mogherini",PERSON
2160,"Europe",LOCATION
2160,"Philip Breedlove",PERSON
2160,"Ukraine",LOCATION
2160,"Russia",LOCATION
2160,"US Air Force",ORGANIZATION
2160,"NATO",ORGANIZATION
3066,"Montenegro",LOCATION
3066,"Anders Fogh Rasmussen",PERSON
3066,"Britain",LOCATION
3066,"NATO",ORGANIZATION
3066,"Georgia",LOCATION
3316,"Ukraine",LOCATION
3316,"Canada",LOCATION
3316,"Russia",LOCATION
3316,"Obama",PERSON
3316,"EU",ORGANIZATION
3316,"Moscow",LOCATION
3316,"US",LOCATION
3316,"Crimea",LOCATION
3316,"EU",LOCATION
3666,"Ukraine",LOCATION
3666,"Russia",LOCATION
3666,"Donetsk",LOCATION
3666,"Moscow",LOCATION
3666,"Kiev",LOCATION
3666,"US",LOCATION
398,"Washington",LOCATION
398,"Odessa",LOCATION
398,"Ukraine",LOCATION
398,"Viktor Yanukovych",PERSON
398,"Vladimir Putin",PERSON
398,"Russia",LOCATION
398,"Saint Petersburg",LOCATION
398,"Putin",PERSON
398,"European Union",ORGANIZATION
398,"Yanukovych",PERSON
2413,"Viktor Yanukovich",PERSON
2571,"Luhansk",LOCATION
2571,"Ukraine",LOCATION
2571,"Russia",LOCATION
2703,"Europe",LOCATION
2703,"Germany",LOCATION
2703,"France",LOCATION
2703,"pro-Kremlin",ORGANIZATION
2703,"US",LOCATION
2703,"Berlin",LOCATION
2958,"Ukraine",LOCATION
2958,"Ban",PERSON
2958,"Vladimir Putin",PERSON
2958,"Stephane Dujarric",PERSON
2958,"SG Ban Ki-moon",ORGANIZATION
2958,"UN",ORGANIZATION
2958,"Shanghai",LOCATION
2958,"Syria",LOCATION
2958,"Putin",PERSON
2958,"Dujarric",PERSON
3435,"Moscow",LOCATION
3435,"NATO",ORGANIZATION
3435,"Atlantic",LOCATION
3435,"West",LOCATION
3435,"Russia",LOCATION
3435,"Sergei Lavrov",PERSON
3435,"Kiev",LOCATION
3435,"Ukraine",LOCATION
3633,"Ukraine",LOCATION
3633,"NATO",ORGANIZATION
3633,"Russia",LOCATION
3633,"Brussels",LOCATION
56,"Mohamed Abdelaziz",PERSON
56,"UN",ORGANIZATION
56,"Abdelaziz",PERSON
56,"Libya",LOCATION
56,"UN Security Council",ORGANIZATION
3399,"Anatoly Antonov",PERSON
3399,"Ukraine",LOCATION
3399,"Atlantic",LOCATION
3399,"RIA Novosti",ORGANIZATION
3399,"Russia",LOCATION
3399,"NATO",ORGANIZATION
570,"Rugare Gumbo",PERSON
570,"Jabulani Sibanda",PERSON
570,"Mugabe",PERSON
2507,"Moscow",LOCATION
2507,"Moldova",LOCATION
2507,"Ukraine",LOCATION
2507,"Russia",LOCATION
82,"Abdullah",PERSON
82,"Hosni Mubarak",PERSON
82,"Saudi Arabia",LOCATION
82,"Egypt",LOCATION
82,"Abdel-Fattah el-Sissi",PERSON
82,"Morocco",LOCATION
82,"U.S.",LOCATION
82,"el-Sissi",PERSON
870,"Prayut",PERSON
870,"Malaysia",LOCATION
870,"Yingluck Shinawatra",PERSON
870,"Thailand",LOCATION
870,"Prayut Chan-O-Cha",PERSON
870,"Najib Razak",PERSON
1793,"Moscow",LOCATION
1793,"Ukraine",LOCATION
1793,"Russia",LOCATION
1793,"Vladimir Putin",PERSON
2652,"India",LOCATION
2652,"Dilma Rousseff",PERSON
2652,"South Africa",LOCATION
2652,"Brazil",LOCATION
2652,"China",LOCATION
2652,"Russia",LOCATION
2652,"Brics",ORGANIZATION
2652,"Shanghai",LOCATION
2652,"Fortaleza",LOCATION
1518,"Thaksin",PERSON
1518,"Thaksin Shinawatra",PERSON
1518,"NCPO",ORGANIZATION
1518,"National Council for Peace and Order",ORGANIZATION
1518,"Yingluck Shinawatra",PERSON
1518,"Thailand",LOCATION
3026,"Thaksin Shinawatra",PERSON
3026,"Sirichan Ngathong",PERSON
3026,"Prayut",PERSON
3026,"EU",ORGANIZATION
3026,"Bhumibol Adulyadej",PERSON
3026,"His Majesty the King",PERSON
3026,"US",LOCATION
3026,"Prayut Chan-O-Cha",PERSON
3026,"Thailand",LOCATION
3073,"Jarupong Ruangsuwan",PERSON
3073,"Thailand",LOCATION
3073,"Puea Thai Party",ORGANIZATION
151,"Hosni Mubarak",PERSON
151,"Egypt",LOCATION
3082,"Abdel Fattah al-Sisi",PERSON
3082,"Egypt",LOCATION
2042,"Syria",LOCATION
2042,"Bashar Assad",PERSON
2042,"AFP",ORGANIZATION
2042,"Assad",PERSON
3305,"Assad",PERSON
3305,"Damascus",LOCATION
3305,"Bashar al-Assad",PERSON
3305,"Halaqi",PERSON
3305,"Syria",LOCATION
3305,"Riad Hijab",PERSON
3305,"Wael al-Halaqi",PERSON
964,"India",LOCATION
964,"Bharatiya Janata Party",ORGANIZATION
964,"Gujarat",LOCATION
964,"Vadodara",LOCATION
964,"Narendra Modi",PERSON
759,"Dilma Rousseff",PERSON
759,"Aecio Neves",PERSON
759,"Brazil",LOCATION
759,"Neves",PERSON
759,"Rousseff",PERSON
759,"Brasilia",LOCATION
1058,"Zine el-Abidine Ben Ali",PERSON
3546,"Beji Caid Essebsi",PERSON
3546,"Zine El-Abidine Ben Ali",PERSON
3546,"France",LOCATION
3546,"Tunisia",LOCATION
3546,"Moncef Marzouki",PERSON
757,"Riek Machar",PERSON
757,"Intergovernmental Authority on Development",ORGANIZATION
757,"Sudan",LOCATION
757,"Salva Kiir",PERSON
757,"IGAD",ORGANIZATION
1937,"Omar al-Bashir",PERSON
1937,"Sudan",LOCATION
1937,"Bashir",PERSON
2225,"France",LOCATION
2225,"Catherine Samba Panza",PERSON
2225,"Central Africa",LOCATION
2225,"Jean-Yves Le Drian",PERSON
2531,"Niger",LOCATION
2531,"Amadou",PERSON
2531,"Daouda Marthe",PERSON
2531,"France",LOCATION
2531,"Salifou",PERSON
2531,"National Assembly",ORGANIZATION
2531,"MNSD",ORGANIZATION
2531,"Mahamadou Issoufou",PERSON
2531,"Agence France-Presse",ORGANIZATION
2531,"Amadou Salifou",PERSON
2531,"National Movement for a Developing Society",ORGANIZATION
2531,"Hama Amadou",PERSON
2000,"South Africa",LOCATION
2000,"Madagascar",LOCATION
2000,"BBC",ORGANIZATION
2000,"Ravalomanana",PERSON
2000,"Marc Ravalomanana",PERSON
2000,"Andry Rajoelina",PERSON
542,"Lesotho",LOCATION
542,"Tom Thabane",PERSON
542,"South Africa",LOCATION
542,"Thabane",PERSON
2577,"Lesotho",LOCATION
2577,"Tom Thabane",PERSON
2577,"South Africa",LOCATION
2577,"Maseru",LOCATION
2846,"Lesotho",LOCATION
2846,"South Africa",LOCATION
2846,"Jacob Zuma",PERSON
1239,"Barbuda",LOCATION
1239,"Cuba",LOCATION
1239,"Gaston Browne",PERSON
1239,"Havana",LOCATION
1239,"US",LOCATION
1239,"Caribbean",LOCATION
1239,"Barack Obama",PERSON
1239,"Antigua",LOCATION
102,"European Commission",ORGANIZATION
102,"Ukraine",LOCATION
102,"Brussels",LOCATION
102,"Russia",LOCATION
102,"EU",ORGANIZATION
102,"Jose Manuel Barroso",PERSON
300,"Hanoi",LOCATION
300,"Xinhua",ORGANIZATION
300,"China",LOCATION
300,"Liu Jianchao",PERSON
300,"Vietnamafter",LOCATION
300,"Vietnam",LOCATION
1115,"Foreign Office",ORGANIZATION
1115,"Germany",LOCATION
1115,"France",LOCATION
1115,"Libya",LOCATION
1115,"Netherlands",LOCATION
1115,"Tripoli",LOCATION
1115,"Britain",LOCATION
1200,"Tunisia",LOCATION
1200,"Libya",LOCATION
2922,"Europe",LOCATION
2922,"Interfax-Ukraine",ORGANIZATION
2922,"Russia",LOCATION
2922,"Organization for Security",ORGANIZATION
2922,"Ukraine",LOCATION
2922,"Poroshenko",PERSON
2922,"Warsaw",LOCATION
2922,"Petro Poroshenko",PERSON
2922,"Minsk",LOCATION
740,"Jan Kubis",PERSON
740,"Hamid Karzai",PERSON
740,"Afghanistan",LOCATION
740,"Karzai",PERSON
740,"United Nations",ORGANIZATION
1522,"Altino Melo dos Prazeres",PERSON
1522,"Brazil",LOCATION
1522,"Sao Paulo",LOCATION
615,"Iran",LOCATION
615,"Islamic Republic News Agency",ORGANIZATION
615,"YouTube",ORGANIZATION
615,"Facebook",ORGANIZATION
615,"IRNA",ORGANIZATION
2070,"William Hague",PERSON
2070,"Iraq",LOCATION
2070,"West",LOCATION
2070,"BBC",ORGANIZATION
2070,"Iran",LOCATION
2070,"Britain",LOCATION
2070,"Tehran",LOCATION
2070,"Hague",LOCATION
3677,"Iran",LOCATION
3677,"Khamenei",PERSON
3677,"Ayatollah Ali Khamenei",PERSON
3677,"IRNA",ORGANIZATION
3677,"ISNA",ORGANIZATION
3242,"Colombo",LOCATION
3242,"United States",LOCATION
3242,"US",LOCATION
3242,"Catholic Church",ORGANIZATION
3242,"Buddhist",ORGANIZATION
3242,"Sri Lanka",LOCATION
100,"Sahel",LOCATION
100,"Mohamad Ould Abdel-Aziz",PERSON
128,"Ukraine",LOCATION
128,"Vladimir Putin",PERSON
128,"Obama",PERSON
128,"Moscow",LOCATION
128,"US",LOCATION
128,"Barack Obama",PERSON
290,"Europe",LOCATION
290,"Vladimir Putin",PERSON
290,"Russia",LOCATION
290,"Kremlin",LOCATION
290,"John Kerry",PERSON
290,"Moscow",LOCATION
290,"US",LOCATION
290,"Ukraine",LOCATION
2541,"Malaysia",LOCATION
1992,"Afghanistan",LOCATION
1992,"NATO",ORGANIZATION
1992,"Herat",LOCATION
1992,"Zawal city",LOCATION
1992,"Shindand",LOCATION
1992,"US",LOCATION
1992,"Efe",ORGANIZATION
1442,"Senate",ORGANIZATION
1442,"Africa",LOCATION
1442,"Nigeria",LOCATION
1442,"Boko Haram",PERSON
1442,"Jonathan",PERSON
1442,"House of Representatives",ORGANIZATION
1442,"Goodluck Jonathan",PERSON
521,"Riyadh",LOCATION
521,"Yemen",LOCATION
521,"Saudi Arabia",LOCATION
521,"Sanaa",LOCATION
521,"Houthis",PERSON
521,"Houthi",ORGANIZATION
521,"Iran",LOCATION
1417,"Uganda",LOCATION
1417,"Human Rights Watch",ORGANIZATION
3503,"Alexei Navalny",PERSON
3503,"Yves Rocher",PERSON
3503,"Vladimir Putin",PERSON
3503,"Kremlin",LOCATION
3503,"Kremlin",ORGANIZATION
3503,"Navalny",PERSON
3503,"Oleg",PERSON
130,"Medvedev",PERSON
130,"Ukraine",LOCATION
130,"Russia",LOCATION
130,"Dmitry Medvedev",PERSON
533,"Russia",LOCATION
533,"United Nations",ORGANIZATION
1489,"Jamal al-Shubki",PERSON
1489,"Rafah",LOCATION
1489,"Egypt",LOCATION
1489,"Ma'an",LOCATION
1489,"Palestinian Authority",ORGANIZATION
1489,"Nathmi Muhanna",PERSON
1256,"Europe",LOCATION
1256,"West",LOCATION
1256,"Ukraine",LOCATION
1256,"Russia",LOCATION
1256,"United Nations",ORGANIZATION
1866,"Lebanon",LOCATION
1866,"Ibrahim al-Haj",PERSON
1866,"Islamic State",ORGANIZATION
1866,"Mosul",LOCATION
1866,"Iraq",LOCATION
1866,"Hezbollah",ORGANIZATION
1866,"Syria",LOCATION
1866,"Baghdad",LOCATION
1660,"Rios Montt",PERSON
1660,"Luis Fernando Perez",PERSON
1660,"Guatemala",LOCATION
1660,"Congress",ORGANIZATION
1660,"Efrain Rios Montt",PERSON
1177,"Dhaka",LOCATION
1177,"Myanmar",LOCATION
1177,"Ibn Hamdan",PERSON
1177,"Monirul Islam",PERSON
1177,"Bangladesh",LOCATION
1177,"Ayman al-Zawahiri",PERSON
1177,"Rahman",PERSON
1177,"Syria",LOCATION
1177,"Al-Qaeda",ORGANIZATION
1177,"Samiun Rahman",PERSON
149,"Choucha",PERSON
149,"Tunisia",LOCATION
149,"UNHCR",ORGANIZATION
149,"Libya",LOCATION
1474,"Afghanistan",LOCATION
1474,"Taliban",ORGANIZATION
1474,"Iraq",LOCATION
1474,"Obama",PERSON
1474,"Congress",ORGANIZATION
1474,"US",LOCATION
1474,"Barack Obama",PERSON
1504,"Chibok",LOCATION
1504,"Boko Haram",PERSON
1504,"Borno State",ORGANIZATION
1504,"Kamtahi",PERSON
1504,"Galtimari",LOCATION
2017,"Cameroon",LOCATION
2017,"Boko Haram",PERSON
2440,"Boko Haram",PERSON
2440,"Damboa",LOCATION
2993,"Chibok",LOCATION
2993,"Boko Haram",PERSON
2993,"Shawa",LOCATION
2993,"Alagarno",LOCATION
1774,"Taji",LOCATION
1774,"Baghdad",LOCATION
1774,"Ministry of Justice",ORGANIZATION
1774,"Iraq",LOCATION
2500,"Ardo-Djobi",LOCATION
2500,"Fulani",PERSON
2500,"Bambari",LOCATION
2500,"anti-Balaka",PERSON
2500,"Ahmt Nadjad",PERSON
2500,"Seleka",LOCATION
2500,"Ibrahim Saleh",PERSON
1043,"Madagascar",LOCATION
1043,"WHO",ORGANIZATION
1043,"Antananarivo",LOCATION
196,"Liberia",LOCATION
196,"Sierra Leone",LOCATION
196,"West Africa",LOCATION
196,"Guinea",LOCATION
860,"Liberia",LOCATION
860,"Accra",LOCATION
860,"Guinea",LOCATION
860,"Sierra Leone",LOCATION
860,"UN",ORGANIZATION
860,"Disease Control and Prevention",ORGANIZATION
1146,"Africa",LOCATION
1146,"Nigeria",LOCATION
1146,"US",LOCATION
1146,"Lagos",LOCATION
1220,"Liberia",LOCATION
1220,"Conakry",LOCATION
1220,"Guinea",LOCATION
1220,"Sierra Leone",LOCATION
1220,"Chan",PERSON
1220,"West Africa",LOCATION
1220,"Margaret Chan",PERSON
1479,"Africa",LOCATION
1479,"Guinea",LOCATION
1479,"WHO",ORGANIZATION
1479,"Sierra Leone",LOCATION
1479,"Liberia",LOCATION
1609,"Bill & Melinda Gates Foundation",ORGANIZATION
1609,"West Africa",LOCATION
1609,"U.N.",ORGANIZATION
1635,"Liberia",LOCATION
1635,"Nigeria",LOCATION
1635,"Guinea",LOCATION
1635,"Sierra Leone",LOCATION
1635,"UN",ORGANIZATION
1635,"WHO",ORGANIZATION
1635,"West Africa",LOCATION
1994,"Liberia",LOCATION
1994,"Nigeria",LOCATION
1994,"Guinea",LOCATION
1994,"African Development Bank",ORGANIZATION
1994,"Sierra Leone",LOCATION
1994,"WHO",ORGANIZATION
1994,"World Bank",ORGANIZATION
1994,"West Africa",LOCATION
2044,"Liberia",LOCATION
2044,"WHO",ORGANIZATION
2044,"Sierra Leone",LOCATION
2044,"West Africa",LOCATION
2044,"Guinea",LOCATION
2125,"WHO",ORGANIZATION
2125,"West Africa",LOCATION
2127,"World Health Organisation",ORGANIZATION
2127,"Nigeria",LOCATION
2127,"Liberia",LOCATION
2127,"Guinea",LOCATION
2127,"Sierra Leone",LOCATION
2127,"World Food Programme",ORGANIZATION
2127,"U.N.",ORGANIZATION
2127,"WHO",ORGANIZATION
2127,"West Africa",LOCATION
2128,"Christopher Tidey",PERSON
2128,"UNICEF",ORGANIZATION
2128,"Jorge Crisafulli",PERSON
2128,"Catholic",ORGANIZATION
2128,"Sierra Leone",LOCATION
2304,"Africa",LOCATION
2304,"Liberia",LOCATION
2304,"UN Economic Commission",ORGANIZATION
2304,"Guinea",LOCATION
2304,"Sierra Leone",LOCATION
2304,"Ethiopia",LOCATION
2304,"UN",ORGANIZATION
2304,"Carlos Lopez",PERSON
2304,"United Nations Economic Commission for Africa",ORGANIZATION
2308,"Rudasingwa",PERSON
2308,"Rudasindwa",PERSON
2308,"Denmark",LOCATION
2308,"Guinea",LOCATION
2308,"Mali",LOCATION
2308,"UNICEF",ORGANIZATION
2308,"Yao",PERSON
2308,"Marcel Rudasingwa",PERSON
2308,"UN",ORGANIZATION
2308,"United Nations",ORGANIZATION
2308,"UN Development Programme",ORGANIZATION
2308,"Kenya",LOCATION
2308,"Aissata Cisse Yao Yao",PERSON
2470,"Africa",LOCATION
2470,"Liberia",LOCATION
2470,"Senegal",LOCATION
2470,"WHO",ORGANIZATION
2470,"Nigeria",LOCATION
2612,"Global Information",ORGANIZATION
2612,"FAO",ORGANIZATION
2612,"Liberia",LOCATION
2612,"Sierra Leone",LOCATION
2612,"Guinea",LOCATION
2731,"Liberia",LOCATION
2731,"Ghana",LOCATION
2731,"Accra",LOCATION
2731,"Guinea",LOCATION
2731,"Sierra Leone",LOCATION
2731,"WHO",ORGANIZATION
2817,"Liberia",LOCATION
2817,"WHO",ORGANIZATION
2817,"Sierra Leone",LOCATION
2817,"West Africa",LOCATION
2817,"Guinea",LOCATION
2840,"Liberia",LOCATION
2840,"UNICEF",ORGANIZATION
2840,"Josephine Bourne",PERSON
2840,"Sierra Leone",LOCATION
2855,"Liberia",LOCATION
2855,"Brownie Samukai",PERSON
2855,"UN security council",ORGANIZATION
2855,"UN",ORGANIZATION
2855,"WHO",ORGANIZATION
2855,"New York",LOCATION
2883,"Guinea",LOCATION
2883,"Pereira",PERSON
2883,"Guinea-Bissau",LOCATION
2883,"Domingos Simoes Pereira",PERSON
3203,"Liberia",LOCATION
3203,"Nigeria",LOCATION
3203,"Guinea",LOCATION
3203,"Sierra Leone",LOCATION
3203,"Asky",PERSON
3203,"Arik Air",ORGANIZATION
3244,"Liberia",LOCATION
3244,"Piot",PERSON
3244,"Chatham House Centre",LOCATION
3244,"David Heymann",PERSON
3244,"Jeremy Farrar",PERSON
3244,"London School of Hygiene and Tropical Medicine",ORGANIZATION
3244,"US",LOCATION
3244,"Wellcome Trust",ORGANIZATION
3244,"Peter Piot",PERSON
3244,"West Africa",LOCATION
3244,"Global Health Security",ORGANIZATION
3266,"Bruce Aylward",PERSON
3266,"Guinea",LOCATION
3266,"Aylward",PERSON
3266,"Sierra Leone",LOCATION
3266,"Liberia",LOCATION
3267,"European Commission",ORGANIZATION
3267,"Liberia",LOCATION
3267,"Guinea",LOCATION
3267,"Sierra Leone",LOCATION
3267,"UNICEF",ORGANIZATION
3267,"Schiphol",LOCATION
3267,"Amsterdam",LOCATION
3267,"European Union",ORGANIZATION
3267,"West Africa",LOCATION
3310,"Ghana",LOCATION
3310,"US",LOCATION
3310,"Tom Frieden",PERSON
3310,"Centers for Disease Control",ORGANIZATION
3310,"World Health Organization",ORGANIZATION
3310,"West Africa",LOCATION
3345,"Guinea",LOCATION
3345,"Sierra Leone",LOCATION
3345,"Liberia",LOCATION
3426,"southern Guinea",LOCATION
3426,"Guinea",LOCATION
3426,"Meliandou",LOCATION
3426,"West Africa",LOCATION
3426,"Emile Ouamouno",PERSON
3497,"Liberia",LOCATION
3497,"Nigeria",LOCATION
3497,"Spain",LOCATION
3497,"Guinea",LOCATION
3497,"Sierra Leone",LOCATION
3497,"Mali",LOCATION
3497,"US",LOCATION
3497,"Senegal",LOCATION
3497,"WHO",ORGANIZATION
3497,"West Africa",LOCATION
3498,"EU",ORGANIZATION
3498,"Guinea",LOCATION
3498,"Karel Doorman",PERSON
3498,"Sierra Leone",LOCATION
3498,"Liberia",LOCATION
3525,"International Monetary Fund",ORGANIZATION
3525,"IMF",ORGANIZATION
3626,"Guinea",LOCATION
